dN_m,dS_m,etaE_rad,etaW_rad,material_m,L_m,W_m,H_m,theta_deg,wwr_N,wwr_E,wwr_S,wwr_W,A_roof_m2,A_win_total_m2,A_win_N_m2,A_win_E_m2,A_win_S_m2,A_win_W_m2,E_cool_th_kWh,E_cool_el_kWh_current,E_cool_th_2040_kWh,E_cool_el_2040_kWh,P_cool_el_peak_2040_kW,E_pv_el_kWh,MNZ_kWh_el,obj1_E_cool_el_kWh,obj2_neg_MNZ_kWh
2.115496135879005,0.9717037881578653,1.3174458665452962,0.14066634593227856,2,58.728995555369295,25.34379180927237,6.885358928718841,21.51480564483912,0.39268004937321843,0.20004351851337382,0.22263147136176134,0.36278913444478494,1488.4154365229617,334.96529947208643,68.5231018287252,80.89164037493275,38.84943736446759,146.7011199039609,136484.55466556296,45494.851555187655,169286.19149842928,56428.73049947643,11.442371484977343,468944.53890706133,412515.8084075849,45494.851555187655,-412515.8084075849
2.5601083780271003,1.0641759635896508,0.2102477792695886,0.6662028825065516,2,52.93635229006162,26.135175635391843,7.011528193122451,20.80692485348694,0.3078682521440236,0.2645854194161351,0.2248021371614462,0.20439143362963366,1383.5008645977375,271.6781936499385,56.416093938346755,98.20477483951787,41.19443430532191,75.86289056675199,116491.45082211516,38830.48360737172,149288.78621958787,49762.928739862626,9.853582650656667,435889.84574220254,386126.9170023399,38830.48360737172,-386126.9170023399
2.2412274018896587,1.6819585221875046,0.9933123988451406,0.1811818912422135,2,61.552666563326795,23.82233698525364,6.748347803207043,11.918276323671094,0.3326082085369567,0.210702104082681,0.20154124879209895,0.25165817859969886,1466.328365212525,277.92528322645234,53.47056639857954,87.52118761154667,32.40005642973531,104.53347278659082,117288.58948887319,39096.196496291064,150081.8208726927,50027.273624230904,10.342702790275489,461985.72135026666,411958.4477260357,39096.196496291064,-411958.4477260357
0.2601344509295974,2.3945048741919277,1.209779634160509,0.14499759605354706,2,58.70013316862931,25.600238299141157,6.489517068457863,-8.309144309650968,0.4308997372092437,0.26938828693406836,0.3932274710748677,0.24965609463898486,1502.7373973082301,334.63731602083374,71.5867450683061,102.6195661195266,65.32813156955297,95.1028732634481,139693.38395788328,46564.46131929443,172504.02920959232,57501.34306986411,11.66794675865898,473456.8579356668,415955.5148658027,46564.46131929443,-415955.5148658027
