dN_m,dS_m,etaE_rad,etaW_rad,material_m,E_cool_th_kWh,E_cool_el_kWh,E_cool_th_2040_kWh,E_cool_el_2040_kWh,E_pv_el_kWh,MNZ_kWh,obj1_E_cool_el_kWh,obj2_neg_MNZ_kWh
2.1357534317657363,2.553110961576219,0.20078337061532578,0.18346812004625057,2,71344.44223823267,23781.48074607756,104087.70491056431,34695.90163685477,453690.62928,418994.72764314525,23781.48074607756,-418994.72764314525
