datetime,DNI,DHI,GHI,T_out
2006-01-01 08:30:00+08:00,95.05,51.1,69.85,26.08
2006-01-01 09:30:00+08:00,225.55,103.8,199.05,26.08
2006-01-01 10:30:00+08:00,402.54,194.35,443.1,26.07
2006-01-01 11:30:00+08:00,154.24,263.15,382.05,26.07
2006-01-01 12:30:00+08:00,478.69,253.8,670.55,26.07
2006-01-01 13:30:00+08:00,440.86,242.8,644.15,26.06
2006-01-01 14:30:00+08:00,446.87,254.8,651.4,26.06
2006-01-01 15:30:00+08:00,276.23,271.6,493.55,26.06
2006-01-01 16:30:00+08:00,226.16,176.8,327.0,26.44
2006-01-01 17:30:00+08:00,167.48,101.35,181.55,26.19
2006-01-01 18:30:00+08:00,143.86,37.15,74.6,26.08
2006-01-01 19:30:00+08:00,0.0,0.3,0.3,25.35
2006-01-01 20:30:00+08:00,-0.0,0.0,0.0,25.69
2006-01-01 21:30:00+08:00,-0.0,0.0,0.0,25.8
2006-01-01 22:30:00+08:00,-0.0,0.0,0.0,25.71
2006-01-01 23:30:00+08:00,-0.0,0.0,0.0,25.42
2006-01-02 00:30:00+08:00,-0.0,0.0,0.0,25.25
2006-01-02 01:30:00+08:00,-0.0,0.0,0.0,25.13
2006-01-02 02:30:00+08:00,-0.0,0.0,0.0,24.97
2006-01-02 03:30:00+08:00,-0.0,0.0,0.0,24.84
2006-01-02 04:30:00+08:00,-0.0,0.0,0.0,24.79
2006-01-02 05:30:00+08:00,-0.0,0.0,0.0,24.71
2006-01-02 06:30:00+08:00,-0.0,0.0,0.0,24.85
2006-01-02 07:30:00+08:00,-0.0,0.0,0.0,24.86
2006-01-02 08:30:00+08:00,313.03,105.25,166.5,24.87
2006-01-02 09:30:00+08:00,414.93,159.7,334.4,25.1
2006-01-02 10:30:00+08:00,456.92,171.25,453.2,25.72
2006-01-02 11:30:00+08:00,243.95,263.85,451.8,25.74
2006-01-02 12:30:00+08:00,164.64,265.05,408.4,25.69
2006-01-02 13:30:00+08:00,170.65,245.35,400.8,25.45
2006-01-02 14:30:00+08:00,323.58,264.25,551.75,25.75
2006-01-02 15:30:00+08:00,239.22,236.2,428.75,26.0
2006-01-02 16:30:00+08:00,172.72,199.25,314.25,25.69
2006-01-02 17:30:00+08:00,77.49,102.5,139.75,25.36
2006-01-02 18:30:00+08:00,36.04,36.5,45.95,25.36
2006-01-02 19:30:00+08:00,0.0,0.2,0.2,25.18
2006-01-02 20:30:00+08:00,-0.0,0.0,0.0,25.22
2006-01-02 21:30:00+08:00,-0.0,0.0,0.0,25.26
2006-01-02 22:30:00+08:00,-0.0,0.0,0.0,25.25
2006-01-02 23:30:00+08:00,-0.0,0.0,0.0,25.21
2006-01-03 00:30:00+08:00,-0.0,0.0,0.0,25.16
2006-01-03 01:30:00+08:00,-0.0,0.0,0.0,25.09
2006-01-03 02:30:00+08:00,-0.0,0.0,0.0,25.02
2006-01-03 03:30:00+08:00,-0.0,0.0,0.0,24.89
2006-01-03 04:30:00+08:00,-0.0,0.0,0.0,24.83
2006-01-03 05:30:00+08:00,-0.0,0.0,0.0,24.78
2006-01-03 06:30:00+08:00,-0.0,0.0,0.0,24.93
2006-01-03 07:30:00+08:00,-0.0,0.0,0.0,24.89
2006-01-03 08:30:00+08:00,235.68,125.2,170.95,24.88
2006-01-03 09:30:00+08:00,300.98,212.25,338.6,25.05
2006-01-03 10:30:00+08:00,387.51,284.05,522.85,25.47
2006-01-03 11:30:00+08:00,490.61,295.45,673.25,26.17
2006-01-03 12:30:00+08:00,603.83,264.8,790.6,26.71
2006-01-03 13:30:00+08:00,454.01,315.1,728.95,27.07
2006-01-03 14:30:00+08:00,548.65,242.35,730.4,27.36
2006-01-03 15:30:00+08:00,472.33,173.45,554.3,27.6
2006-01-03 16:30:00+08:00,448.61,122.5,421.95,27.5
2006-01-03 17:30:00+08:00,238.3,95.6,210.6,27.03
2006-01-03 18:30:00+08:00,154.83,32.4,73.3,26.57
2006-01-03 19:30:00+08:00,0.0,0.3,0.3,26.74
2006-01-03 20:30:00+08:00,-0.0,0.0,0.0,26.69
2006-01-03 21:30:00+08:00,-0.0,0.0,0.0,26.72
2006-01-03 22:30:00+08:00,-0.0,0.0,0.0,26.65
2006-01-03 23:30:00+08:00,-0.0,0.0,0.0,26.43
2006-01-04 00:30:00+08:00,-0.0,0.0,0.0,26.19
2006-01-04 01:30:00+08:00,-0.0,0.0,0.0,25.97
2006-01-04 02:30:00+08:00,-0.0,0.0,0.0,25.72
2006-01-04 03:30:00+08:00,-0.0,0.0,0.0,25.47
2006-01-04 04:30:00+08:00,-0.0,0.0,0.0,25.27
2006-01-04 05:30:00+08:00,-0.0,0.0,0.0,25.13
2006-01-04 06:30:00+08:00,-0.0,0.0,0.0,25.28
2006-01-04 07:30:00+08:00,-0.0,0.0,0.0,25.01
2006-01-04 08:30:00+08:00,16.62,72.85,76.05,24.86
2006-01-04 09:30:00+08:00,116.58,148.8,197.6,24.88
2006-01-04 10:30:00+08:00,103.83,230.5,294.4,25.07
2006-01-04 11:30:00+08:00,168.17,313.8,443.25,25.41
2006-01-04 12:30:00+08:00,407.37,286.05,640.85,25.93
2006-01-04 13:30:00+08:00,251.98,315.75,545.6,26.44
2006-01-04 14:30:00+08:00,274.8,203.65,448.4,27.28
2006-01-04 15:30:00+08:00,270.99,230.35,449.25,26.19
2006-01-04 16:30:00+08:00,292.94,175.95,372.0,26.18
2006-01-04 17:30:00+08:00,376.18,84.05,266.3,26.32
2006-01-04 18:30:00+08:00,140.0,43.8,81.05,26.48
2006-01-04 19:30:00+08:00,0.0,0.45,0.45,26.08
2006-01-04 20:30:00+08:00,-0.0,0.0,0.0,25.71
2006-01-04 21:30:00+08:00,-0.0,0.0,0.0,25.83
2006-01-04 22:30:00+08:00,-0.0,0.0,0.0,25.91
2006-01-04 23:30:00+08:00,-0.0,0.0,0.0,25.91
2006-01-05 00:30:00+08:00,-0.0,0.0,0.0,25.85
2006-01-05 01:30:00+08:00,-0.0,0.0,0.0,25.8
2006-01-05 02:30:00+08:00,-0.0,0.0,0.0,25.73
2006-01-05 03:30:00+08:00,-0.0,0.0,0.0,25.64
2006-01-05 04:30:00+08:00,-0.0,0.0,0.0,25.67
2006-01-05 05:30:00+08:00,-0.0,0.0,0.0,25.54
2006-01-05 06:30:00+08:00,-0.0,0.0,0.0,25.54
2006-01-05 07:30:00+08:00,-0.0,0.0,0.0,25.56
2006-01-05 08:30:00+08:00,478.03,97.85,189.2,25.55
2006-01-05 09:30:00+08:00,481.75,167.85,368.95,25.65
2006-01-05 10:30:00+08:00,495.28,235.75,540.2,25.97
2006-01-05 11:30:00+08:00,253.23,334.05,528.9,26.29
2006-01-05 12:30:00+08:00,126.44,376.9,487.05,26.63
2006-01-05 13:30:00+08:00,92.89,343.6,428.4,26.78
2006-01-05 14:30:00+08:00,530.74,243.5,716.8,25.98
2006-01-05 15:30:00+08:00,498.97,159.45,563.25,25.91
2006-01-05 16:30:00+08:00,412.37,138.75,415.45,26.03
2006-01-05 17:30:00+08:00,369.36,101.55,281.2,26.23
2006-01-05 18:30:00+08:00,142.17,34.65,72.75,26.22
2006-01-05 19:30:00+08:00,0.0,0.6,0.6,26.19
2006-01-05 20:30:00+08:00,-0.0,0.0,0.0,26.09
2006-01-05 21:30:00+08:00,-0.0,0.0,0.0,25.94
2006-01-05 22:30:00+08:00,-0.0,0.0,0.0,25.81
2006-01-05 23:30:00+08:00,-0.0,0.0,0.0,25.66
2006-01-06 00:30:00+08:00,-0.0,0.0,0.0,25.51
2006-01-06 01:30:00+08:00,-0.0,0.0,0.0,25.44
2006-01-06 02:30:00+08:00,-0.0,0.0,0.0,25.4
2006-01-06 03:30:00+08:00,-0.0,0.0,0.0,25.33
2006-01-06 04:30:00+08:00,-0.0,0.0,0.0,25.27
2006-01-06 05:30:00+08:00,-0.0,0.0,0.0,25.19
2006-01-06 06:30:00+08:00,-0.0,0.0,0.0,25.22
2006-01-06 07:30:00+08:00,-0.0,0.0,0.0,24.94
2006-01-06 08:30:00+08:00,70.93,100.55,114.0,25.03
2006-01-06 09:30:00+08:00,221.83,176.15,268.5,25.48
2006-01-06 10:30:00+08:00,211.56,223.25,353.15,25.66
2006-01-06 11:30:00+08:00,173.29,295.45,428.75,25.32
2006-01-06 12:30:00+08:00,159.39,362.3,501.2,25.41
2006-01-06 13:30:00+08:00,69.07,260.5,323.6,25.5
2006-01-06 14:30:00+08:00,134.67,310.4,430.65,25.13
2006-01-06 15:30:00+08:00,211.52,244.3,415.8,25.08
2006-01-06 16:30:00+08:00,195.76,167.05,298.75,25.35
2006-01-06 17:30:00+08:00,92.67,100.5,145.75,25.35
2006-01-06 18:30:00+08:00,56.5,29.95,45.2,25.22
2006-01-06 19:30:00+08:00,0.0,0.5,0.5,25.02
2006-01-06 20:30:00+08:00,-0.0,0.0,0.0,25.2
2006-01-06 21:30:00+08:00,-0.0,0.0,0.0,25.14
2006-01-06 22:30:00+08:00,-0.0,0.0,0.0,25.15
2006-01-06 23:30:00+08:00,-0.0,0.0,0.0,25.22
2006-01-07 00:30:00+08:00,-0.0,0.0,0.0,25.24
2006-01-07 01:30:00+08:00,-0.0,0.0,0.0,25.14
2006-01-07 02:30:00+08:00,-0.0,0.0,0.0,25.14
2006-01-07 03:30:00+08:00,-0.0,0.0,0.0,25.03
2006-01-07 04:30:00+08:00,-0.0,0.0,0.0,24.88
2006-01-07 05:30:00+08:00,-0.0,0.0,0.0,24.8
2006-01-07 06:30:00+08:00,-0.0,0.0,0.0,25.07
2006-01-07 07:30:00+08:00,-0.0,0.0,0.0,25.19
2006-01-07 08:30:00+08:00,0.53,70.35,70.45,25.03
2006-01-07 09:30:00+08:00,69.24,148.25,177.0,25.29
2006-01-07 10:30:00+08:00,157.17,211.0,307.4,25.56
2006-01-07 11:30:00+08:00,283.26,303.3,521.15,25.84
2006-01-07 12:30:00+08:00,184.4,273.25,434.0,26.12
2006-01-07 13:30:00+08:00,247.53,235.2,461.55,26.04
2006-01-07 14:30:00+08:00,226.97,252.15,455.1,25.66
2006-01-07 15:30:00+08:00,339.33,183.9,459.55,25.7
2006-01-07 16:30:00+08:00,231.78,151.6,307.95,25.85
2006-01-07 17:30:00+08:00,252.14,100.3,223.9,26.04
2006-01-07 18:30:00+08:00,144.95,30.9,70.3,26.44
2006-01-07 19:30:00+08:00,0.0,0.5,0.5,26.09
2006-01-07 20:30:00+08:00,-0.0,0.0,0.0,25.74
2006-01-07 21:30:00+08:00,-0.0,0.0,0.0,25.37
2006-01-07 22:30:00+08:00,-0.0,0.0,0.0,25.19
2006-01-07 23:30:00+08:00,-0.0,0.0,0.0,24.94
2006-01-08 00:30:00+08:00,-0.0,0.0,0.0,25.18
2006-01-08 01:30:00+08:00,-0.0,0.0,0.0,24.91
2006-01-08 02:30:00+08:00,-0.0,0.0,0.0,24.67
2006-01-08 03:30:00+08:00,-0.0,0.0,0.0,24.86
2006-01-08 04:30:00+08:00,-0.0,0.0,0.0,24.88
2006-01-08 05:30:00+08:00,-0.0,0.0,0.0,24.88
2006-01-08 06:30:00+08:00,-0.0,0.0,0.0,25.09
2006-01-08 07:30:00+08:00,-0.0,0.0,0.0,25.21
2006-01-08 08:30:00+08:00,73.6,89.05,102.8,25.42
2006-01-08 09:30:00+08:00,66.87,164.75,192.45,25.1
2006-01-08 10:30:00+08:00,22.28,179.75,193.4,25.21
2006-01-08 11:30:00+08:00,38.36,172.2,201.7,25.21
2006-01-08 12:30:00+08:00,49.42,258.4,301.5,25.09
2006-01-08 13:30:00+08:00,14.48,241.8,255.05,25.29
2006-01-08 14:30:00+08:00,6.87,218.3,224.45,25.25
2006-01-08 15:30:00+08:00,50.07,218.6,259.35,25.13
2006-01-08 16:30:00+08:00,5.32,118.65,122.25,25.1
2006-01-08 17:30:00+08:00,3.86,69.0,70.9,25.12
2006-01-08 18:30:00+08:00,0.0,23.75,23.75,25.26
2006-01-08 19:30:00+08:00,0.0,0.25,0.25,25.26
2006-01-08 20:30:00+08:00,-0.0,0.0,0.0,25.33
2006-01-08 21:30:00+08:00,-0.0,0.0,0.0,25.37
2006-01-08 22:30:00+08:00,-0.0,0.0,0.0,25.41
2006-01-08 23:30:00+08:00,-0.0,0.0,0.0,25.46
2006-01-09 00:30:00+08:00,-0.0,0.0,0.0,25.32
2006-01-09 01:30:00+08:00,-0.0,0.0,0.0,25.24
2006-01-09 02:30:00+08:00,-0.0,0.0,0.0,25.07
2006-01-09 03:30:00+08:00,-0.0,0.0,0.0,25.11
2006-01-09 04:30:00+08:00,-0.0,0.0,0.0,25.05
2006-01-09 05:30:00+08:00,-0.0,0.0,0.0,25.09
2006-01-09 06:30:00+08:00,-0.0,0.0,0.0,25.27
2006-01-09 07:30:00+08:00,-0.0,0.0,0.0,25.23
2006-01-09 08:30:00+08:00,110.0,112.2,132.6,25.18
2006-01-09 09:30:00+08:00,279.51,192.7,308.2,25.24
2006-01-09 10:30:00+08:00,110.17,220.35,287.8,25.46
2006-01-09 11:30:00+08:00,116.73,272.05,361.8,25.75
2006-01-09 12:30:00+08:00,107.27,252.55,346.15,25.77
2006-01-09 13:30:00+08:00,27.51,190.75,215.95,25.59
2006-01-09 14:30:00+08:00,21.52,265.4,284.7,25.22
2006-01-09 15:30:00+08:00,11.59,201.25,210.7,25.28
2006-01-09 16:30:00+08:00,13.64,171.35,180.6,25.08
2006-01-09 17:30:00+08:00,1.42,80.55,81.25,25.43
2006-01-09 18:30:00+08:00,0.36,26.65,26.75,25.28
2006-01-09 19:30:00+08:00,0.0,0.35,0.35,25.4
2006-01-09 20:30:00+08:00,-0.0,0.0,0.0,25.41
2006-01-09 21:30:00+08:00,-0.0,0.0,0.0,25.44
2006-01-09 22:30:00+08:00,-0.0,0.0,0.0,25.43
2006-01-09 23:30:00+08:00,-0.0,0.0,0.0,25.29
2006-01-10 00:30:00+08:00,-0.0,0.0,0.0,25.48
2006-01-10 01:30:00+08:00,-0.0,0.0,0.0,24.9
2006-01-10 02:30:00+08:00,-0.0,0.0,0.0,25.02
2006-01-10 03:30:00+08:00,-0.0,0.0,0.0,24.86
2006-01-10 04:30:00+08:00,-0.0,0.0,0.0,24.78
2006-01-10 05:30:00+08:00,-0.0,0.0,0.0,24.78
2006-01-10 06:30:00+08:00,-0.0,0.0,0.0,24.97
2006-01-10 07:30:00+08:00,-0.0,0.0,0.0,25.23
2006-01-10 08:30:00+08:00,35.57,93.45,100.0,24.93
2006-01-10 09:30:00+08:00,54.09,150.95,173.25,24.96
2006-01-10 10:30:00+08:00,125.96,237.7,314.75,25.06
2006-01-10 11:30:00+08:00,80.44,286.45,348.3,25.48
2006-01-10 12:30:00+08:00,65.41,232.25,289.35,25.37
2006-01-10 13:30:00+08:00,117.99,280.6,388.8,25.4
2006-01-10 14:30:00+08:00,169.54,175.8,328.05,25.24
2006-01-10 15:30:00+08:00,286.17,138.25,372.1,25.36
2006-01-10 16:30:00+08:00,176.09,135.15,254.9,25.05
2006-01-10 17:30:00+08:00,75.71,109.25,146.8,25.06
2006-01-10 18:30:00+08:00,48.83,38.7,52.25,25.31
2006-01-10 19:30:00+08:00,0.0,0.6,0.6,25.28
2006-01-10 20:30:00+08:00,-0.0,0.0,0.0,25.42
2006-01-10 21:30:00+08:00,-0.0,0.0,0.0,25.7
2006-01-10 22:30:00+08:00,-0.0,0.0,0.0,25.69
2006-01-10 23:30:00+08:00,-0.0,0.0,0.0,25.64
2006-01-11 00:30:00+08:00,-0.0,0.0,0.0,25.14
2006-01-11 01:30:00+08:00,-0.0,0.0,0.0,24.99
2006-01-11 02:30:00+08:00,-0.0,0.0,0.0,25.02
2006-01-11 03:30:00+08:00,-0.0,0.0,0.0,24.94
2006-01-11 04:30:00+08:00,-0.0,0.0,0.0,24.79
2006-01-11 05:30:00+08:00,-0.0,0.0,0.0,24.82
2006-01-11 06:30:00+08:00,-0.0,0.0,0.0,25.07
2006-01-11 07:30:00+08:00,-0.0,0.0,0.0,25.01
2006-01-11 08:30:00+08:00,24.34,64.25,68.7,24.99
2006-01-11 09:30:00+08:00,126.65,177.35,229.45,25.15
2006-01-11 10:30:00+08:00,319.59,234.25,429.6,25.21
2006-01-11 11:30:00+08:00,330.35,285.4,539.4,25.31
2006-01-11 12:30:00+08:00,318.94,262.05,540.65,25.49
2006-01-11 13:30:00+08:00,303.53,311.4,590.05,25.59
2006-01-11 14:30:00+08:00,47.03,270.05,312.35,25.53
2006-01-11 15:30:00+08:00,39.14,192.1,224.15,25.53
2006-01-11 16:30:00+08:00,44.22,176.55,206.7,25.53
2006-01-11 17:30:00+08:00,26.41,105.85,119.0,25.43
2006-01-11 18:30:00+08:00,1.97,36.85,37.4,25.71
2006-01-11 19:30:00+08:00,0.0,0.65,0.65,25.77
2006-01-11 20:30:00+08:00,-0.0,0.0,0.0,25.77
2006-01-11 21:30:00+08:00,-0.0,0.0,0.0,26.04
2006-01-11 22:30:00+08:00,-0.0,0.0,0.0,26.09
2006-01-11 23:30:00+08:00,-0.0,0.0,0.0,25.63
2006-01-12 00:30:00+08:00,-0.0,0.0,0.0,25.33
2006-01-12 01:30:00+08:00,-0.0,0.0,0.0,25.39
2006-01-12 02:30:00+08:00,-0.0,0.0,0.0,25.01
2006-01-12 03:30:00+08:00,-0.0,0.0,0.0,24.73
2006-01-12 04:30:00+08:00,-0.0,0.0,0.0,25.01
2006-01-12 05:30:00+08:00,-0.0,0.0,0.0,25.0
2006-01-12 06:30:00+08:00,-0.0,0.0,0.0,24.98
2006-01-12 07:30:00+08:00,-0.0,0.0,0.0,25.11
2006-01-12 08:30:00+08:00,1.93,62.25,62.6,24.92
2006-01-12 09:30:00+08:00,10.96,80.9,85.4,24.95
2006-01-12 10:30:00+08:00,15.72,183.75,193.35,25.03
2006-01-12 11:30:00+08:00,12.55,166.8,176.45,24.99
2006-01-12 12:30:00+08:00,37.3,272.4,305.0,25.1
2006-01-12 13:30:00+08:00,42.6,285.5,324.65,25.1
2006-01-12 14:30:00+08:00,124.51,334.1,446.25,25.38
2006-01-12 15:30:00+08:00,14.08,187.25,198.8,25.42
2006-01-12 16:30:00+08:00,5.92,171.0,175.05,25.63
2006-01-12 17:30:00+08:00,1.1,92.35,92.9,25.89
2006-01-12 18:30:00+08:00,5.69,42.25,43.85,25.63
2006-01-12 19:30:00+08:00,0.0,0.8,0.8,25.54
2006-01-12 20:30:00+08:00,-0.0,0.0,0.0,25.59
2006-01-12 21:30:00+08:00,-0.0,0.0,0.0,25.62
2006-01-12 22:30:00+08:00,-0.0,0.0,0.0,25.68
2006-01-12 23:30:00+08:00,-0.0,0.0,0.0,25.66
2006-01-13 00:30:00+08:00,-0.0,0.0,0.0,25.65
2006-01-13 01:30:00+08:00,-0.0,0.0,0.0,25.6
2006-01-13 02:30:00+08:00,-0.0,0.0,0.0,25.54
2006-01-13 03:30:00+08:00,-0.0,0.0,0.0,25.39
2006-01-13 04:30:00+08:00,-0.0,0.0,0.0,25.27
2006-01-13 05:30:00+08:00,-0.0,0.0,0.0,25.18
2006-01-13 06:30:00+08:00,-0.0,0.0,0.0,25.27
2006-01-13 07:30:00+08:00,-0.0,0.0,0.0,25.19
2006-01-13 08:30:00+08:00,603.34,72.05,180.9,25.2
2006-01-13 09:30:00+08:00,551.61,115.6,341.6,25.44
2006-01-13 10:30:00+08:00,356.1,220.4,437.8,25.61
2006-01-13 11:30:00+08:00,576.01,216.1,659.1,25.88
2006-01-13 12:30:00+08:00,474.34,260.9,675.8,26.08
2006-01-13 13:30:00+08:00,621.36,252.9,824.6,26.76
2006-01-13 14:30:00+08:00,525.95,270.35,744.85,27.02
2006-01-13 15:30:00+08:00,241.3,270.2,468.6,25.95
2006-01-13 16:30:00+08:00,277.92,200.3,390.85,25.81
2006-01-13 17:30:00+08:00,118.69,119.2,178.75,26.52
2006-01-13 18:30:00+08:00,70.48,46.6,66.55,26.34
2006-01-13 19:30:00+08:00,0.0,0.95,0.95,26.32
2006-01-13 20:30:00+08:00,-0.0,0.0,0.0,26.04
2006-01-13 21:30:00+08:00,-0.0,0.0,0.0,25.78
2006-01-13 22:30:00+08:00,-0.0,0.0,0.0,25.58
2006-01-13 23:30:00+08:00,-0.0,0.0,0.0,25.42
2006-01-14 00:30:00+08:00,-0.0,0.0,0.0,25.27
2006-01-14 01:30:00+08:00,-0.0,0.0,0.0,25.18
2006-01-14 02:30:00+08:00,-0.0,0.0,0.0,25.08
2006-01-14 03:30:00+08:00,-0.0,0.0,0.0,24.97
2006-01-14 04:30:00+08:00,-0.0,0.0,0.0,24.88
2006-01-14 05:30:00+08:00,-0.0,0.0,0.0,24.8
2006-01-14 06:30:00+08:00,-0.0,0.0,0.0,25.02
2006-01-14 07:30:00+08:00,-0.0,0.0,0.0,24.94
2006-01-14 08:30:00+08:00,276.43,78.35,127.9,24.94
2006-01-14 09:30:00+08:00,319.36,184.3,314.9,25.04
2006-01-14 10:30:00+08:00,216.08,207.7,339.55,25.51
2006-01-14 11:30:00+08:00,354.56,261.2,533.95,25.85
2006-01-14 12:30:00+08:00,379.34,317.0,649.05,25.99
2006-01-14 13:30:00+08:00,287.46,317.2,582.0,26.29
2006-01-14 14:30:00+08:00,538.27,202.4,688.8,25.89
2006-01-14 15:30:00+08:00,451.37,199.05,570.95,26.04
2006-01-14 16:30:00+08:00,483.34,148.75,481.05,26.57
2006-01-14 17:30:00+08:00,256.04,120.55,249.5,26.37
2006-01-14 18:30:00+08:00,154.46,42.85,86.85,27.26
2006-01-14 19:30:00+08:00,0.0,1.35,1.35,27.2
2006-01-14 20:30:00+08:00,-0.0,0.0,0.0,26.98
2006-01-14 21:30:00+08:00,-0.0,0.0,0.0,26.59
2006-01-14 22:30:00+08:00,-0.0,0.0,0.0,26.55
2006-01-14 23:30:00+08:00,-0.0,0.0,0.0,26.39
2006-01-15 00:30:00+08:00,-0.0,0.0,0.0,26.18
2006-01-15 01:30:00+08:00,-0.0,0.0,0.0,25.97
2006-01-15 02:30:00+08:00,-0.0,0.0,0.0,25.77
2006-01-15 03:30:00+08:00,-0.0,0.0,0.0,25.61
2006-01-15 04:30:00+08:00,-0.0,0.0,0.0,25.51
2006-01-15 05:30:00+08:00,-0.0,0.0,0.0,25.37
2006-01-15 06:30:00+08:00,-0.0,0.0,0.0,25.45
2006-01-15 07:30:00+08:00,-0.0,0.0,0.0,25.42
2006-01-15 08:30:00+08:00,499.63,87.25,176.25,25.33
2006-01-15 09:30:00+08:00,478.53,147.25,342.6,25.5
2006-01-15 10:30:00+08:00,616.14,189.8,565.6,25.92
2006-01-15 11:30:00+08:00,505.14,268.3,657.0,26.52
2006-01-15 12:30:00+08:00,690.85,220.0,825.2,27.12
2006-01-15 13:30:00+08:00,683.04,238.9,868.85,27.54
2006-01-15 14:30:00+08:00,569.16,201.35,716.5,27.75
2006-01-15 15:30:00+08:00,550.71,174.2,628.9,27.08
2006-01-15 16:30:00+08:00,514.66,155.5,510.3,26.84
2006-01-15 17:30:00+08:00,393.14,110.8,309.55,27.33
2006-01-15 18:30:00+08:00,163.08,45.35,92.1,27.1
2006-01-15 19:30:00+08:00,0.0,1.7,1.7,27.17
2006-01-15 20:30:00+08:00,-0.0,0.0,0.0,26.85
2006-01-15 21:30:00+08:00,-0.0,0.0,0.0,26.56
2006-01-15 22:30:00+08:00,-0.0,0.0,0.0,26.3
2006-01-15 23:30:00+08:00,-0.0,0.0,0.0,25.98
2006-01-16 00:30:00+08:00,-0.0,0.0,0.0,25.65
2006-01-16 01:30:00+08:00,-0.0,0.0,0.0,25.46
2006-01-16 02:30:00+08:00,-0.0,0.0,0.0,25.28
2006-01-16 03:30:00+08:00,-0.0,0.0,0.0,25.11
2006-01-16 04:30:00+08:00,-0.0,0.0,0.0,24.99
2006-01-16 05:30:00+08:00,-0.0,0.0,0.0,24.91
2006-01-16 06:30:00+08:00,-0.0,0.0,0.0,24.94
2006-01-16 07:30:00+08:00,-0.0,0.0,0.0,24.87
2006-01-16 08:30:00+08:00,839.02,76.1,224.65,24.85
2006-01-16 09:30:00+08:00,754.36,108.8,416.25,25.06
2006-01-16 10:30:00+08:00,789.29,154.2,635.45,25.46
2006-01-16 11:30:00+08:00,784.99,170.1,774.35,26.04
2006-01-16 12:30:00+08:00,786.42,180.7,870.2,26.62
2006-01-16 13:30:00+08:00,588.13,240.65,783.75,27.09
2006-01-16 14:30:00+08:00,464.98,276.9,698.45,27.29
2006-01-16 15:30:00+08:00,475.58,221.05,614.55,27.46
2006-01-16 16:30:00+08:00,326.14,208.75,434.2,26.92
2006-01-16 17:30:00+08:00,146.62,143.0,217.4,26.66
2006-01-16 18:30:00+08:00,41.08,56.35,68.2,27.58
2006-01-16 19:30:00+08:00,0.0,1.4,1.4,27.57
2006-01-16 20:30:00+08:00,-0.0,0.0,0.0,27.09
2006-01-16 21:30:00+08:00,-0.0,0.0,0.0,27.06
2006-01-16 22:30:00+08:00,-0.0,0.0,0.0,26.99
2006-01-16 23:30:00+08:00,-0.0,0.0,0.0,26.77
2006-01-17 00:30:00+08:00,-0.0,0.0,0.0,26.44
2006-01-17 01:30:00+08:00,-0.0,0.0,0.0,26.13
2006-01-17 02:30:00+08:00,-0.0,0.0,0.0,25.82
2006-01-17 03:30:00+08:00,-0.0,0.0,0.0,25.54
2006-01-17 04:30:00+08:00,-0.0,0.0,0.0,25.37
2006-01-17 05:30:00+08:00,-0.0,0.0,0.0,25.25
2006-01-17 06:30:00+08:00,-0.0,0.0,0.0,25.24
2006-01-17 07:30:00+08:00,-0.0,0.0,0.0,25.14
2006-01-17 08:30:00+08:00,324.68,86.25,143.4,25.12
2006-01-17 09:30:00+08:00,257.29,171.4,276.1,25.2
2006-01-17 10:30:00+08:00,306.94,271.25,458.35,25.45
2006-01-17 11:30:00+08:00,456.45,284.95,636.45,25.96
2006-01-17 12:30:00+08:00,299.02,336.6,599.0,26.54
2006-01-17 13:30:00+08:00,311.8,344.85,633.15,26.97
2006-01-17 14:30:00+08:00,421.41,260.8,643.5,27.19
2006-01-17 15:30:00+08:00,263.99,198.8,417.7,27.35
2006-01-17 16:30:00+08:00,226.93,190.0,347.3,26.57
2006-01-17 17:30:00+08:00,161.19,124.1,206.2,26.65
2006-01-17 18:30:00+08:00,50.65,57.35,72.05,26.88
2006-01-17 19:30:00+08:00,0.0,0.95,0.95,26.65
2006-01-17 20:30:00+08:00,-0.0,0.0,0.0,26.39
2006-01-17 21:30:00+08:00,-0.0,0.0,0.0,26.05
2006-01-17 22:30:00+08:00,-0.0,0.0,0.0,26.13
2006-01-17 23:30:00+08:00,-0.0,0.0,0.0,26.08
2006-01-18 00:30:00+08:00,-0.0,0.0,0.0,25.95
2006-01-18 01:30:00+08:00,-0.0,0.0,0.0,25.82
2006-01-18 02:30:00+08:00,-0.0,0.0,0.0,25.69
2006-01-18 03:30:00+08:00,-0.0,0.0,0.0,25.6
2006-01-18 04:30:00+08:00,-0.0,0.0,0.0,25.45
2006-01-18 05:30:00+08:00,-0.0,0.0,0.0,25.34
2006-01-18 06:30:00+08:00,-0.0,0.0,0.0,25.42
2006-01-18 07:30:00+08:00,-0.0,0.0,0.0,25.35
2006-01-18 08:30:00+08:00,633.04,73.35,184.15,25.42
2006-01-18 09:30:00+08:00,667.5,120.5,391.75,25.5
2006-01-18 10:30:00+08:00,750.26,160.95,618.2,25.8
2006-01-18 11:30:00+08:00,786.18,185.8,791.5,26.32
2006-01-18 12:30:00+08:00,773.72,187.7,867.3,26.91
2006-01-18 13:30:00+08:00,766.97,183.25,893.35,27.49
2006-01-18 14:30:00+08:00,551.35,222.0,723.55,27.99
2006-01-18 15:30:00+08:00,373.6,167.25,477.7,28.35
2006-01-18 16:30:00+08:00,315.38,179.25,398.45,28.06
