dN_m,dS_m,etaE_rad,etaW_rad,material_m,L_m,W_m,H_m,theta_deg,wwr_N,wwr_E,wwr_S,wwr_W,A_roof_m2,A_win_total_m2,A_win_N_m2,A_win_E_m2,A_win_S_m2,A_win_W_m2,E_cool_th_kWh,E_cool_el_kWh_current,E_cool_th_2040_kWh,E_cool_el_2040_kWh,P_cool_el_peak_2040_kW,E_pv_el_kWh,MNZ_kWh_el,obj1_E_cool_el_kWh,obj2_neg_MNZ_kWh
1.1123940726977437,0.14211752018846935,0.4877654819983771,1.2173010931067092,1,60.625728628185385,23.63054092534143,7.13231761375079,-20.815823877347203,0.2231616393025122,0.23723122755961557,0.4396782718237686,0.2883253975495159,1432.618761476978,338.9670961196391,37.61177946055804,102.57924590565051,74.10360600110859,124.67246475232193,171057.20208178653,57019.06736059551,223562.84110838323,74520.94703612775,17.563970927708727,451365.07459223917,376844.12755611143,57019.06736059551,-376844.12755611143
2.7802949665458057,0.8597812947414398,0.3533798230494435,1.133761913452025,2,64.6828402138249,22.67244100719802,7.351658242962499,-11.726741723142911,0.2659776894256177,0.46847110941503994,0.5698007460987271,0.20566029502993435,1466.517878925961,459.87468277309966,44.33317133237866,222.77025622363942,94.97440990882986,97.79684530825178,183627.37541706816,61209.12513902272,216445.6590021263,72148.55300070877,16.01002456819194,462045.4300974237,389896.877096715,61209.12513902272,-389896.877096715
1.9315953602419937,0.4193627714096043,1.4667593276985575,0.11490222663682846,1,63.204540595481504,23.67110413516804,7.901062418780158,18.881167976402786,0.589214761258394,0.43497104081225346,0.5475127272385267,0.5296433364827766,1496.1212622510984,694.3106269370423,110.19899331804966,217.21715214527728,102.39959236874263,264.4948891049728,279633.82310096594,93211.27436698864,332175.85027835245,110725.28342611749,25.432920367068846,471372.35899297823,360647.07556686073,93211.27436698864,-360647.07556686073
2.46828483981249,1.3232322888518526,0.1632147785878751,1.0203703983595394,2,56.82693206601709,24.831344631579714,6.855387999860309,17.171938464195797,0.44943537433128616,0.4562678511659239,0.30454991654224955,0.489079331651222,1411.0891344866386,496.62932024907644,76.506710521697,177.7485716360131,51.8430760795655,190.53096201180085,201637.98439660968,67212.66146553656,234466.83960520753,78155.61320173585,16.95643090466854,444581.8870801483,366426.2738784125,67212.66146553656,-366426.2738784125
1.3302425964819933,1.243061315983084,0.9307677256629541,0.277108252084503,1,66.98643564218276,22.516307455605887,6.814012031872596,-3.8700720634171084,0.5324340794297622,0.2757030795941603,0.5538837887823556,0.26410291016879567,1508.2871802745435,413.0623179073491,81.68943867507264,125.84367220498366,84.9803901457851,120.54881688150769,177644.84070190322,59214.94690063441,230162.73972613557,76720.9132420452,17.673767242555694,475205.38885674614,398484.47561470093,59214.94690063441,-398484.47561470093
0.6817161653543307,1.5656293040665679,0.9059478474948999,0.18624068452883535,2,61.88542474976088,24.07051388876106,6.734717663778696,23.61913572942747,0.2086078231695277,0.39744394512478254,0.32001574351212525,0.3958583381940409,1489.6139759509967,416.32738038690275,33.81702100138054,165.6470305198038,51.87714897119334,164.98617989452504,169283.31228769387,56427.77076256462,202101.82718123225,67367.27572707742,13.87061905709554,469322.15425936837,401954.8785322909,56427.77076256462,-401954.8785322909
1.6637543610475043,0.8389089873075907,0.4683950453724979,0.32992586359531345,1,60.65244941200849,24.099462833736588,7.472799668603713,-7.184464976230661,0.5061850004617467,0.4471827177866915,0.37639218057226465,0.26417355401797404,1461.691450379787,481.3614089100971,91.1590885038655,202.68270659625952,67.78464014076012,119.73497366921195,197399.01137981683,65799.67045993895,249924.79645835632,83308.26548611878,19.952294186633853,460524.80134444544,377216.53585832665,65799.67045993895,-377216.53585832665
0.19145176831252597,0.09613076813453159,0.7655744653158422,1.3102394773193728,2,58.51195348476006,24.34438073263867,7.126696277882508,21.85977478931604,0.3939808266167455,0.32011716456566514,0.5404934312475611,0.4410455447316599,1424.437273043443,479.5291246696469,68.35370649025977,133.4878720188174,93.77291193753466,183.91463422303505,220547.96820639176,73515.98940213058,253380.26019735815,84460.08673245272,16.9461082319641,448787.390817338,364327.3040848853,73515.98940213058,-364327.3040848853
2.482893515977746,1.8431583196055574,0.22897454113147414,1.1934586078570315,1,56.047125618732245,26.23506340316739,7.039593129706956,-28.10606696491784,0.46612315074847893,0.27264930456939906,0.32960763013560285,0.4590279781287496,1470.399894172728,435.64139174450156,86.08556818813456,107.57349968403135,60.873312286260585,181.10901158607504,196567.88886331045,65522.629621103486,249091.66304643493,83030.55434881164,21.187742322894817,463268.50922254886,380237.95487373724,65522.629621103486,-380237.95487373724
1.8949931973661944,1.121154008647054,1.1602671145081118,1.4946954356516622,2,63.17004620430443,23.51639614037367,6.773890138774371,-9.166182586217356,0.34328201613630993,0.28907229555451963,0.3163087672749998,0.31067308300560176,1485.531830746131,361.70636975584216,54.683961443710125,123.6960452016894,50.38719076709597,132.93917234334663,167721.69073650823,55907.230245502746,200535.37737128764,66845.12579042921,13.468303575651085,468036.0216018628,401190.89581143355,55907.230245502746,-401190.89581143355
2.2742632202561213,1.9540049962201391,0.4258948081139301,1.5390951002161035,1,58.57899709119816,24.098657404221363,7.763239263460808,21.304108681190122,0.4483475307275561,0.5432066676439118,0.467462739758368,0.5123348507668513,1411.6751819836643,651.3541070343429,83.8784895386893,247.03016898653524,87.45463248770692,232.99081602141132,287271.62995403266,95757.20998467755,339819.08893713466,113273.02964571155,25.25811072479487,444766.52892578277,331493.49928007124,95757.20998467755,-331493.49928007124
1.063577904389605,0.3260009124128054,0.38427647894503725,1.4131274599697536,2,66.58906978147182,22.69092411570275,7.118169170720236,24.07857368845969,0.21424790711510322,0.38581740811800025,0.5998705449655903,0.389438539569657,1510.967529346612,498.9599725647139,34.60485843093052,182.87446661994005,96.88979260024728,184.59085491359602,219627.85777091343,73209.28592363781,252459.51452110792,84153.17150703598,16.812207448264846,476049.86750757723,391896.69600054127,73209.28592363781,-391896.69600054127
2.9120940731847096,0.04133206588215099,0.5628713630679295,0.2954012949361888,2,66.66490655838908,22.48321143196824,7.3550783685403145,15.385442473222945,0.21823548501468434,0.4644293507906215,0.2524227924365793,0.4825431645182038,1498.8411892446677,542.1556524084958,36.088681652388516,227.7216057353696,41.74209248068754,236.60327254005017,213698.40214798148,71232.80071599383,246522.2451624317,82174.08172081057,18.738971031311777,472229.30717999785,390055.2254591873,71232.80071599383,-390055.2254591873
2.6793633639665932,0.7448827436558783,1.4264837827868189,1.3912226291597212,2,63.08426564233458,22.793515827890165,6.642042592741241,10.19194901374204,0.5195345639620591,0.405955545659598,0.4804242586078812,0.4559244725693139,1437.912207409381,512.5242185028799,78.65519661986431,170.09877526611885,72.73407226956901,191.03617434732766,229427.5551801463,76475.85172671544,262258.8487281321,87419.61624271069,17.930632174243563,453032.84321455273,365613.22697184206,76475.85172671544,-365613.22697184206
2.3351504912212855,1.3696419689821566,1.2708059729768078,1.3327965881393087,1,57.45562224982082,25.62129605821557,6.635479992026258,18.930294567737953,0.2497861071201761,0.5336509007496328,0.4107821551620873,0.38030357284424576,1472.087507871657,460.74409508607073,42.466035498639755,203.45207485327703,69.83690880345165,144.98907593070228,222497.17749517824,74165.72583172609,275029.49517971807,91676.49839323935,20.279063395803465,463800.2137510548,372123.71535781544,74165.72583172609,-372123.71535781544
0.5839161235559027,1.1822159225054019,1.4919316679666237,1.380496213993755,2,62.61310282065192,23.05359766245291,6.576990539996155,12.453491293327758,0.20559357383445465,0.4033979468589145,0.3642469961234814,0.317086904831038,1443.4572808251046,383.10093400427934,31.1727748363174,166.12160814588358,55.228329286717184,130.57822173536118,180267.18168792807,60089.06056264269,213086.35250958905,71028.78416986302,14.36574393241525,454779.89033079124,383751.1061609282,60089.06056264269,-383751.1061609282
1.4001630111811025,2.430907665820399,1.0583846486686357,0.3229778571612424,1,54.63810618316952,27.042921190623495,7.008978356407143,-14.746742732089299,0.5649825958546613,0.2373301251686523,0.4999434998831264,0.2817217615422309,1477.5739995163717,400.6242634719845,107.08863702703472,90.88730481494142,94.76091544381295,107.88740618619538,173182.52657464135,57727.50885821378,225701.520923981,75233.84030799367,16.67673545256599,465528.8039224646,390294.9636144709,57727.50885821378,-390294.9636144709
0.13141129736168633,1.1335129325784719,1.0744946212171689,0.27168398682677675,1,64.83131209430289,22.93776555370855,7.160956707156354,-2.025785958308159,0.30621270509741494,0.27919387741326124,0.42193453176384366,0.4983776129708752,1487.0854373584293,480.593649663013,50.2973800653327,129.61693555705853,69.30542447630596,231.37390956431582,206411.56242324592,68803.85414108197,258941.13065032003,86313.71021677334,22.10478353025827,468525.50546407624,382211.7952473029,68803.85414108197,-382211.7952473029
0.4628684762026435,1.5913235388092368,0.805645569156539,1.4579990529886,1,58.47742282128024,23.450829085504346,6.832192535206902,9.64229987316957,0.43295286531857535,0.20530616606880847,0.5191244592165584,0.45677739083644575,1371.3440479426142,417.06396973034833,69.36795894392858,82.02576962080646,83.17442164801481,182.49581951759848,205363.61911494107,68454.53970498036,257893.86157424425,85964.62052474808,19.940807996513346,432059.6833822688,346095.06285752077,68454.53970498036,-346095.06285752077
2.049146859727364,1.7805467773265766,1.430623895349454,0.3555251742277217,1,63.646869721985674,21.67262927936904,6.983535608463327,5.2681654270982605,0.5355667882154018,0.532609713223891,0.49754157789963327,0.31237677134127523,1379.3950122768936,531.9423274298235,81.0588786822655,236.73446177377573,75.3037030857275,138.8452838880548,229597.51756030344,76532.50585343449,282129.75906628487,94043.25302209496,22.956302413052654,434596.2438511092,340552.9908290142,76532.50585343449,-340552.9908290142
2.2342864677234515,0.06549417493743481,0.8509894094273837,0.6418739446326237,2,58.03431157837426,24.407135526598907,6.4890144489942285,23.10585642738362,0.49836283177017143,0.4653091333230737,0.5940475935738512,0.5868396691213952,1416.4513078862485,569.2380255104738,78.92983569780023,175.22866628464192,94.08422131103252,220.99530221699916,240375.30314281725,80125.10104760576,273210.6526669637,91070.21755565457,18.771025789599737,446271.3091801327,355201.0916244781,80125.10104760576,-355201.0916244781
2.90252919730263,1.545400130538567,0.6219383040686862,0.7702977287562686,1,58.26722080288523,25.745802570092305,6.985567389976409,-1.5693215767302995,0.21865112832437333,0.5036807672486662,0.5243463394120185,0.5241355722869316,1500.1363630990584,551.9790514811376,39.3241952753195,205.01297998447714,94.3031851742733,213.33869104706767,240544.62816048975,80181.54272016326,293077.4921846518,97692.49739488393,24.473574208944598,472637.3684584878,374944.87106360384,80181.54272016326,-374944.87106360384
0.9774760744144558,1.0344937781965136,1.0413512645789678,0.2829305159094597,2,65.33764407646368,21.815163618458303,6.651606722156421,-19.320757318607622,0.42437948034353734,0.4860080938785003,0.22671991897143876,0.2507209043669018,1425.351395972648,414.66101004636096,61.579961755654715,211.21926950087652,32.89839538943897,108.96338340039074,173203.48426914244,57734.49475638082,206023.8474278384,68674.61580927946,15.057313150107435,449075.3970721925,380400.781262913,57734.49475638082,-380400.781262913
1.1113791181046067,1.263840383049764,0.9028250552994163,0.1303324034078447,2,61.52554275780504,24.311882381554806,6.664873648858402,-17.125077755227103,0.41671914683817585,0.5297918754946789,0.5118317182176502,0.26502536534477994,1495.8017589890774,476.3810519245859,67.5233470902546,217.24643986072005,82.93497196670127,108.67629300690999,186433.78955147509,62144.59651715836,219259.2317716545,73086.4105905515,15.692705092521587,471271.69535686483,398185.2847663133,62144.59651715836,-398185.2847663133
1.4086674338274237,0.30086219548575077,0.28230912850554635,1.5613129905576608,1,64.08973730351336,22.384090554547004,6.486488780486405,20.763393531557448,0.34003207128418483,0.5947878012469011,0.45988128808318035,0.4176191243492813,1434.590483418972,537.017878424047,49.37066832569526,247.26361566246825,66.77207375586816,173.61152068001533,244236.508630783,81412.16954359434,296774.99228754366,98924.99742918123,21.905730400725492,451986.29109823116,353061.2936690499,81412.16954359434,-353061.2936690499
0.5684140772528571,2.3484616969459355,0.6773063584512714,1.3886861499073928,2,64.05787305753931,22.005020667150667,7.482788015133755,-29.47674274661328,0.5014251925473405,0.46138853196422913,0.23591614009077808,0.24095182019315256,1409.5948205248665,458.0636602125978,82.56412310460937,221.15805009145294,38.84569328051919,115.49579373601635,195033.49997557708,65011.1666585257,227863.40153385905,75954.46717795302,17.181686153166822,444111.08413455234,368156.6169565993,65011.1666585257,-368156.6169565993
0.38976451600641493,2.8272127524255675,0.5605883543088855,1.441136756145437,1,61.415736794610346,24.386142453515795,7.821048634631113,22.14782171981002,0.5856022631902078,0.30090624118417547,0.44219569140723747,0.5857352020800335,1497.6929063609994,621.9123061695419,111.68911236299678,144.5359391007668,84.33786439786056,281.3493903079178,284943.78376894136,94981.26125631378,337493.6959079534,112497.89863598447,27.953420679959404,471867.5258021624,359369.62716617796,94981.26125631378,-359369.62716617796
1.4271147786778013,0.06680646188880002,1.3448456492663639,0.5183077118300142,1,59.6463127129484,24.288787098985058,7.375025607627107,-26.664714863760913,0.2588746615743656,0.24055601688393768,0.5003214402270157,0.4552093620461708,1448.7365907242895,442.0574998062066,46.3723286241209,105.81892805968845,89.62279314167556,200.2434499807217,204930.93105171577,68310.31035057192,257457.5596278484,85819.18654261612,21.613316752562564,456443.2052129616,370624.0186703455,68310.31035057192,-370624.0186703455
0.6807280471526523,1.8041182884340436,0.6568985587504699,0.4235493119357955,2,60.20687359779709,23.583847717618063,6.61853095477619,-6.500491914635674,0.25808960149774485,0.435899171357861,0.2788778052977555,0.2264696146921899,1419.9097384843262,347.7568850786342,40.285315883126835,173.69756237257556,43.530155473200615,90.24385134973119,144919.344998387,48306.44833279567,177725.8320862738,59241.94402875793,13.20759945711631,447360.9324817738,388118.98845301586,48306.44833279567,-388118.98845301586
2.0094419840475313,2.291532201865074,1.3076861919791722,0.726023840517877,2,62.56131248013017,21.96876238744066,7.905095207125207,18.01057364673774,0.4938944077843476,0.5083028245123251,0.37396465918943067,0.37739429214499565,1374.3946085224056,588.7411647580197,85.77225048934045,251.38275358142144,64.9446317200703,186.6415289671876,246065.13054194592,82021.71018064865,278900.5854576455,92966.86181921516,18.47164200349346,433020.8019580344,340053.9401388192,82021.71018064865,-340053.9401388192
1.3114557566169922,0.8544227659496683,0.7503127030343899,0.76637947239767,2,64.05477171509942,21.606108866145636,7.88484264606218,-5.543077390656059,0.38176656406651127,0.4246286856805118,0.41699451529756315,0.28878739147384735,1383.9743710725443,496.39675642178906,65.0380452813917,214.46372649680126,71.0395061294314,145.85547851416467,204589.19952291955,68196.39984097319,237412.9273294315,79137.64244314384,17.556655738087738,436039.0300828436,356901.3876396998,68196.39984097319,-356901.3876396998
2.498034588173512,2.3626667545896503,1.2076458282650469,0.10823117513043373,1,56.84938334853775,24.416459870291337,7.154257731346784,19.340891223243155,0.5180875722318864,0.32142190722197983,0.36526108743833585,0.3961802944014027,1388.0606871803805,446.1644787131279,90.50039030363966,130.72715610528655,63.80440826537694,161.1325240388247,187533.89587575028,62511.29862525009,240055.17883131106,80018.39294377035,18.142061295018916,437326.47683728894,357308.0838935186,62511.29862525009,-357308.0838935186
2.1007953060067472,1.8970651522989037,0.2988644349114492,1.2455020754629544,2,62.372463592968636,22.775057196542534,6.635331674505067,-23.98206992845301,0.25643104385882826,0.48789393916229434,0.5504019211805097,0.2988101999006999,1420.5364258191275,447.5155800589928,38.75187432477131,201.92075329948256,83.17677047495857,123.66618195978035,182048.39511582957,60682.79837194319,214868.78691634146,71622.92897211382,14.90353013733084,447558.37843405694,375935.4494619431,60682.79837194319,-375935.4494619431
0.9370999241461232,2.78748789681321,1.4592358228979398,1.5651005460687655,1,57.67375374428383,25.236019005810576,7.517864605891975,0.6925335861111854,0.21594301765688406,0.3791889984278658,0.26756128216942515,0.5327184617229843,1455.4559456271857,487.1189094148996,40.96891965507734,164.4100824685574,50.761987078581555,230.9779202126833,245338.59825425,81779.53275141667,297874.192673648,99291.39755788266,24.197643935090113,458560.22490341344,359268.8273455308,81779.53275141667,-359268.8273455308
2.4967794041856033,2.9430144340613182,0.8064230394744099,0.8771755790500714,1,60.72421792154359,23.257491406500407,7.86451421445615,4.948441079940551,0.47917362994065643,0.3146356405169297,0.508622221022742,0.4884396838566934,1412.292976476758,564.198476453131,87.64510802911686,150.25943375283467,93.0315165988337,233.2624180723457,248556.2900803864,82852.09669346212,301092.3007414219,100364.10024714062,24.53516310938765,444961.1730732393,344597.07282609865,82852.09669346212,-344597.07282609865
2.4142930724904055,0.1270383419961144,0.4819034210706704,0.6707402816683034,2,62.15640025831341,22.160806828221997,7.601327429959718,23.45211583423447,0.5978844211816441,0.5364337952097644,0.5112364770152265,0.5626312607123969,1377.4359792621312,706.1096642728971,100.7145567594526,253.44949224557726,86.11857636312233,265.8270389047449,284441.7057697023,94813.90192323411,317280.303751393,105760.10125046433,22.501514432859366,433979.0251557981,328218.9239053338,94813.90192323411,-328218.9239053338
1.1624351370905233,1.3348132830810187,0.45498972135626614,0.6773452830351688,1,63.708571724539084,22.071322902253762,7.378852110582214,-24.382715619648398,0.23791928411828023,0.4306075124472828,0.3792119843570637,0.2791830458958869,1406.132458173696,434.1764263654967,38.74777909275258,202.42692469041674,61.75885344328373,131.24286913904368,192867.5874341765,64289.195811392165,245394.50949486706,81798.16983162235,19.15909826602927,443020.2220832342,361222.0522516119,64289.195811392165,-361222.0522516119
0.8649843117907323,1.6409633627346545,0.48966361420520876,0.241233384292988,1,59.10965296610808,24.139037976549485,7.359597939414352,-9.683958883020146,0.5457351557801879,0.31337919915451595,0.4157911967603919,0.35415689493980645,1426.8501577295438,461.2123729149208,96.95182279396867,136.32724715288998,73.86680883692692,154.06649413113522,189481.40918737496,63160.46972912498,242007.47506817128,80669.15835605709,17.862425542885926,449547.6013531832,368878.44299712614,63160.46972912498,-368878.44299712614
2.0474865119249266,0.44022969962295744,0.6390845341894125,0.49125787299509727,1,59.83671736696501,25.25016304726225,7.888202084456106,9.560885693810313,0.3541158963093659,0.3314417337275675,0.261424979725181,0.5221866188069144,1510.8868697288153,525.518538120357,70.53223366908911,156.4418634155889,52.07020624909931,246.47423478657964,226253.70704682718,75417.9023489424,278783.6901624266,92927.89672080887,23.532757901068177,476024.45465149696,383096.5579306881,75417.9023489424,-383096.5579306881
0.4192574508279294,1.0088574912820851,1.1547537130331567,0.8381351992929078,1,56.659023019183444,25.143217061857943,6.5852918450204685,28.79580491160467,0.20671581811724288,0.42866604615390447,0.2780630288482616,0.34953864026217885,1424.590114284135,370.6282394534083,34.22705887569133,159.94224716806195,46.040403420625495,130.4185299890295,180864.19653169412,60288.06551056471,233387.68145959263,77795.89381986421,17.95126765481022,448835.5454275253,371039.6516076611,60288.06551056471,-371039.6516076611
0.599724607425325,2.9629423432693853,1.4959164730641665,0.734816561668005,2,54.27629868171351,25.441015209919957,6.695360668210502,20.896459437471414,0.4040087171884843,0.3691694375967809,0.4126659248408471,0.35163535324858625,1380.844140299632,401.0497479856844,68.81754098647319,134.1559504263686,70.2921817976687,127.7840747751739,173798.49732923627,57932.832443078754,206619.60128384668,68873.20042794889,13.874465879877137,435052.810382042,366179.6099540931,57932.832443078754,-366179.6099540931
0.022086809253016537,0.04869136902741433,1.0834850222817394,0.9012010762423719,1,58.59270259359891,24.775790653541872,7.6763684804251415,20.789703701753368,0.31154168284992795,0.26420764725376045,0.2898723131733966,0.5944153773559557,1451.6805332842464,500.5725402499063,59.25152024928428,118.83509770888548,55.130264035884714,267.35565825585184,244957.93881527422,81652.64627175807,297499.12342179223,99166.37447393074,24.964726089247677,457370.7324022609,358204.35792833014,81652.64627175807,-358204.35792833014
2.360773132506415,1.3575237945731522,0.9043344182878281,1.3481265034969878,2,65.6444697074653,22.856886149657665,6.688962835660454,1.0309517654872877,0.4773612566080721,0.444187972956832,0.5225861538514358,0.508345274764045,1500.4281704581858,571.1319013678722,72.9832192828255,195.04001538665602,79.89760235615816,223.21106434223242,248693.59515256603,82897.86505085534,281527.59411288344,93842.53137096115,20.829775387594147,472729.3061420926,378886.77477113146,82897.86505085534,-378886.77477113146
1.9945525697760964,2.5279638651545886,0.759438777785188,0.43110618496842956,1,59.85770019249702,24.74676066525133,7.031946941177804,3.8579473251898975,0.3151322489740368,0.47564402642089815,0.4464872333528097,0.5443270046923453,1481.2841806360923,561.857730716343,54.838654698475366,200.20626272852564,77.69677428072295,229.116039008619,234864.54628742975,78288.18209580991,287396.79983795236,95798.93327931745,24.607643331919604,466697.7444828457,370898.81120352825,78288.18209580991,-370898.81120352825
2.115496135879005,0.9717037881578653,1.3174458665452962,0.14066634593227856,2,58.728995555369295,25.34379180927237,6.885358928718841,21.51480564483912,0.39268004937321843,0.20004351851337382,0.22263147136176134,0.36278913444478494,1488.4154365229617,334.96529947208643,68.5231018287252,80.89164037493275,38.84943736446759,146.7011199039609,136484.56764356387,45494.855881187956,169286.2044783501,56428.7348261167,11.442371753684066,468944.53890706133,412515.8040809446,45494.855881187956,-412515.8040809446
2.3421870930659034,1.4393955082654601,1.3489960875957228,0.1561914045656289,2,64.13470245669211,23.41424098213845,6.830560391674167,22.177535175405573,0.2802261005376757,0.414747726437353,0.34315066733532334,0.4343674091879854,1501.6653786387358,471.6750612934461,44.81722917374311,181.69100772526443,54.88090534601145,190.2859190484271,188800.5973741817,62933.53245806057,221620.13714353868,73873.37904784623,15.06754422870692,473119.10458513704,399245.7255372908,62933.53245806057,-399245.7255372908
1.3767473266150199,2.93413723736394,0.5307653814162433,0.2972281438010818,1,56.868313207065476,25.667409180446114,6.517039609596135,18.1364739283267,0.5312407032174241,0.43086459195302673,0.5433703725472978,0.3802214282206915,1459.6622644875174,480.35519247966096,88.86356610019948,159.68404043204532,90.89256287273713,140.91502307467903,199106.7902177956,66368.93007259854,251632.462386162,83877.48746205399,18.907287673617493,459885.48007750796,376007.99261545396,66368.93007259854,-376007.99261545396
1.7062235878586813,1.4246305094271117,1.5015277655205423,0.9386099876624716,2,58.393972408489326,25.8805628540249,7.295401819490129,19.114276511074536,0.5701725847472432,0.33282562169158725,0.31097761921344824,0.38011743196382825,1511.268873214104,470.0882642983585,107.6537756124901,141.78620855527467,58.715406062800554,161.9328740677932,201589.73114772563,67196.57704924188,234417.36363541032,78139.12121180345,15.59336148896761,476144.80979151616,398005.6885797127,67196.57704924188,-398005.6885797127
0.41939099438297234,0.39276393643949714,0.6808195839133816,1.2880316707557495,2,63.485380272624575,21.62375873260114,7.057784910000184,22.777791540052924,0.36133430168658554,0.3354925036152535,0.48788715549966916,0.2510796542747085,1372.7925460626698,392.42777810414566,55.14533727910773,150.32283743253524,74.45930712526251,112.50029626724015,177001.4486991216,59000.482899707196,209821.92074462626,69940.64024820876,13.703803535518945,432516.0514542126,362575.4112060038,59000.482899707196,-362575.4112060038
