x,E_heat_kWh,E_cool_kWh,dN_m,dS_m,etaE_rad,etaW_rad
"(0.7591042497890507, 1.9681428151835352, 0.1692736273954914, 1.2294781836002064)",162560.0660698353,30.888754431665678,0.7591042497890507,1.9681428151835352,0.1692736273954914,1.2294781836002064
"(0.11593292948065381, 2.892847946112324, 0.20104530390826486, 1.3414973043614473)",156343.32844454414,160.00337944233814,0.11593292948065381,2.892847946112324,0.20104530390826486,1.3414973043614473
"(0.586487482189762, 1.9281891923732863, 0.1866943824732429, 0.17193253242298945)",162809.27974073731,10.44637713773883,0.586487482189762,1.9281891923732863,0.1866943824732429,0.17193253242298945
"(0.08154640049275508, 2.5694880027047753, 1.2579964967329615, 1.2998753162699608)",154873.41645036233,301.41340505653534,0.08154640049275508,2.5694880027047753,1.2579964967329615,1.2998753162699608
"(0.21391360255453618, 2.3700893074917477, 0.7075399734606223, 0.10567990704231106)",158703.00343560503,100.55280294355855,0.21391360255453618,2.3700893074917477,0.7075399734606223,0.10567990704231106
"(0.2601344509295974, 2.3945048741919277, 1.209779634160509, 0.14499759605354706)",158308.65910560923,110.83595249737446,0.2601344509295974,2.3945048741919277,1.209779634160509,0.14499759605354706
"(0.9490843720101455, 2.773857535449653, 0.14049500329844056, 0.6636710284525372)",165650.1405000932,5.400692844760384,0.9490843720101455,2.773857535449653,0.14049500329844056,0.6636710284525372
"(0.03305000215268539, 1.533917860238085, 1.5129234146181234, 1.5475950391468596)",153576.4293719572,390.88704130464146,0.03305000215268539,1.533917860238085,1.5129234146181234,1.5475950391468596
"(0.9008157364275801, 2.6005261872416274, 0.11372182263343669, 0.679585527675665)",165195.69269122847,6.126848595733274,0.9008157364275801,2.6005261872416274,0.11372182263343669,0.679585527675665
"(0.23446841965616483, 2.8407486852719415, 0.21066713642908227, 0.47683647351006775)",159034.90635891134,92.34868356044541,0.23446841965616483,2.8407486852719415,0.21066713642908227,0.47683647351006775
